miR-342,miRNA2cluster,COID_Lung_Bhattacharjee_24
miR-590,miRNA2cluster,CLL_Lymphoma_Alizadeh_10
miR-21,miRNA2cluster,CLL_Lymphoma_Alizadeh_10
miR-890,miRNA2cluster,END_Ovarian_Hendrix_18
miR-487b,miRNA2cluster,END_Ovarian_Hendrix_18
miR-561,miRNA2cluster,GLB_Brain_Sun_76
miR-139,miRNA2cluster,GLB_Brain_Sun_76
miR-423,miRNA2cluster,MPM_Mesothelioma_Gordon_19
miR-615,miRNA2cluster,MPM_Mesothelioma_Gordon_19
miR-296,miRNA2cluster,PPC_Prostate_Dhanasekaran_32
miR-149,miRNA2cluster,PPC_Prostate_Dhanasekaran_34
miR-582,miRNA2cluster,SRS_Ovarian_Hendrix_30
miR-424,miRNA2cluster,SRS_Ovarian_Hendrix_30
miR-485,miRNA2cluster,AC_Brain_Sun_19
miR-218,miRNA2cluster,AC_Brain_Sun_19
miR-452,miRNA2cluster,AD_Lung_Beer_44
miR-484,miRNA2cluster,AD_Lung_Beer_44
miR-874,miRNA2cluster,AD_Lung_Beer_46
miR-606,miRNA2cluster,AD_Lung_Beer_46
miR-548d-3p,miRNA2cluster,AD_Lung_Beer_53
miR-581,miRNA2cluster,AD_Lung_Beer_53
miR-133a,miRNA2cluster,AD_Lung_Bhattacharjee_35
miR-525-3p,miRNA2cluster,AD_Lung_Bhattacharjee_39
miR-524-3p,miRNA2cluster,AD_Lung_Bhattacharjee_39
miR-642a,miRNA2cluster,AD_Lung_Bhattacharjee_50
miR-642b,miRNA2cluster,AD_Lung_Bhattacharjee_50
miR-146a,miRNA2cluster,AD_Lung_Bhattacharjee_53
miR-146b,miRNA2cluster,AD_Lung_Bhattacharjee_53
miR-655,miRNA2cluster,AD_Lung_Bhattacharjee_58
miR-495,miRNA2cluster,AD_Lung_Bhattacharjee_60
miR-190b,miRNA2cluster,AD_Lung_Bhattacharjee_60
miR-190,miRNA2cluster,AD_Lung_Bhattacharjee_60
miR-522,miRNA2cluster,AD_Lung_Bhattacharjee_69
miR-23a,miRNA2cluster,AD_Lung_Bhattacharjee_69
miR-23b,miRNA2cluster,AD_Lung_Bhattacharjee_69
miR-647,miRNA2cluster,AD_Lung_Bhattacharjee_82
miR-23a,miRNA2cluster,AD_Lung_Stearman_13
miR-455,miRNA2cluster,AD_Lung_Stearman_13
miR-380,miRNA2cluster,AD_Lung_Stearman_6
miR-548g,miRNA2cluster,AD_Lung_Stearman_9
miR-200b,miRNA2cluster,AD_Ovarian_Welsh_0
miR-510,miRNA2cluster,AD_Ovarian_Welsh_0
miR-524,miRNA2cluster,AD_Ovarian_Welsh_9
let-7b,miRNA2cluster,AD_Pancreas_Logsdon_12
let-7c,miRNA2cluster,AD_Pancreas_Logsdon_12
let-7a,miRNA2cluster,AD_Pancreas_Logsdon_12
let-7f,miRNA2cluster,AD_Pancreas_Logsdon_12
let-7g,miRNA2cluster,AD_Pancreas_Logsdon_12
let-7d,miRNA2cluster,AD_Pancreas_Logsdon_12
let-7e,miRNA2cluster,AD_Pancreas_Logsdon_12
miR-933,miRNA2cluster,AD_Pancreas_Logsdon_12
let-7i,miRNA2cluster,AD_Pancreas_Logsdon_12
miR-98,miRNA2cluster,AD_Pancreas_Logsdon_12
miR-450b,miRNA2cluster,AO_Brain_Bredel_33
miR-1302,miRNA2cluster,B-CLL_Leukemia_Haslinger_12
miR-1321,miRNA2cluster,B-CLL_Leukemia_Haslinger_31
miR-492,miRNA2cluster,B-CLL_Leukemia_Haslinger_34
miR-486-3p,miRNA2cluster,B-CLL_Leukemia_Haslinger_35
miR-1294,miRNA2cluster,B-CLL_Leukemia_Haslinger_35
miR-323-3p,miRNA2cluster,B-CLL_Leukemia_Haslinger_37
miR-545,miRNA2cluster,B-CLL_Leukemia_Haslinger_37
miR-548g,miRNA2cluster,B-CLL_Leukemia_Haslinger_38
miR-483,miRNA2cluster,B-CLL_Leukemia_Haslinger_41
miR-483-3p,miRNA2cluster,B-CLL_Leukemia_Haslinger_43
miR-770,miRNA2cluster,BPH_Prostate_Dhanasekaran_15
miR-648,miRNA2cluster,BPH_Prostate_Dhanasekaran_6
miR-891b,miRNA2cluster,BPH_Prostate_Dhanasekaran_8
miR-1246,miRNA2cluster,BPH_Prostate_Dhanasekaran_8
miR-607,miRNA2cluster,CA_Bladder_Dyrskjot_0
miR-643,miRNA2cluster,CA_Bladder_Dyrskjot_0
miR-548c-3p,miRNA2cluster,CA_Bladder_Dyrskjot_13
miR-548k,miRNA2cluster,CA_Bladder_Dyrskjot_13
miR-548c-3p,miRNA2cluster,CA_Bladder_Dyrskjot_29
miR-548n,miRNA2cluster,CA_Bladder_Dyrskjot_37
miR-486-3p,miRNA2cluster,CA_Bladder_Dyrskjot_39
miR-491,miRNA2cluster,CA_Bladder_Dyrskjot_54
miR-590-3p,miRNA2cluster,CA_Bladder_Dyrskjot_64
miR-147b,miRNA2cluster,CA_Bladder_Dyrskjot_79
miR-147,miRNA2cluster,CA_Bladder_Dyrskjot_79
miR-508-3p,miRNA2cluster,CA_Bladder_Dyrskjot_79
miR-452,miRNA2cluster,CA_Bladder_Dyrskjot_9
miR-548c-3p,miRNA2cluster,CA_Bladder_Dyrskjot_9
miR-494,miRNA2cluster,CA_Breast_Richardson_15
let-7d-3p,miRNA2cluster,CA_Breast_Richardson_15
miR-544b,miRNA2cluster,CA_Breast_Richardson_23
miR-544,miRNA2cluster,CA_Breast_Richardson_23
miR-1254,miRNA2cluster,CA_Breast_Richardson_65
miR-579,miRNA2cluster,CA_Breast_Sorlie_16
miR-494,miRNA2cluster,CA_Breast_Sorlie_8
miR-1255a,miRNA2cluster,CA_Breast_Sorlie_8
miR-1225,miRNA2cluster,CA_Colon_Graudens_10
miR-1243,miRNA2cluster,CA_Colon_Graudens_41
miR-548h,miRNA2cluster,CA_Colon_Graudens_5
miR-34b,miRNA2cluster,CA_Renal_Higgins_4
miR-590-3p,miRNA2cluster,CCC_Ovarian_Hendrix_42
miR-1263,miRNA2cluster,CLL_Lymphoma_Alizadeh_7
miR-494,miRNA2cluster,COID_Lung_Bhattacharjee_12
miR-509,miRNA2cluster,COID_Lung_Bhattacharjee_12
miR-509-3,miRNA2cluster,COID_Lung_Bhattacharjee_12
miR-509-3p,miRNA2cluster,COID_Lung_Bhattacharjee_12
miR-548d-3p,miRNA2cluster,COID_Lung_Bhattacharjee_2
miR-1303,miRNA2cluster,COID_Lung_Bhattacharjee_41
miR-615,miRNA2cluster,COID_Lung_Bhattacharjee_45
miR-513a-3p,miRNA2cluster,COID_Lung_Bhattacharjee_74
miR-874,miRNA2cluster,COID_Lung_Bhattacharjee_75
miR-615,miRNA2cluster,COID_Lung_Bhattacharjee_84
miR-744,miRNA2cluster,DLBCL_Lymphoma_Alizadeh_3
miR-132-3p,miRNA2cluster,DLBCL_Lymphoma_Alizadeh_5
miR-198,miRNA2cluster,DLBCL_Lymphoma_Alizadeh_5
miR-532-3p,miRNA2cluster,DLBCL_Lymphoma_Alizadeh_7
miR-1301,miRNA2cluster,DLBCL_Lymphoma_Alizadeh_7
miR-944,miRNA2cluster,END_Ovarian_Hendrix_38
miR-1538,miRNA2cluster,END_Ovarian_Hendrix_52
miR-101,miRNA2cluster,END_Ovarian_Hendrix_66
miR-489,miRNA2cluster,END_Ovarian_Hendrix_75
miR-888,miRNA2cluster,END_Ovarian_Hendrix_76
miR-200a,miRNA2cluster,END_Ovarian_Hendrix_8
miR-141,miRNA2cluster,END_Ovarian_Hendrix_8
miR-1251,miRNA2cluster,GCT_Seminoma_Korkola_0
miR-486-3p,miRNA2cluster,GCT_Seminoma_Korkola_100
miR-548p,miRNA2cluster,GCT_Seminoma_Korkola_109
miR-590-3p,miRNA2cluster,GCT_Seminoma_Korkola_112
miR-548n,miRNA2cluster,GCT_Seminoma_Korkola_112
miR-608,miRNA2cluster,GCT_Seminoma_Korkola_32
miR-18a,miRNA2cluster,GCT_Seminoma_Korkola_35
miR-196a,miRNA2cluster,GCT_Seminoma_Korkola_36
miR-196b,miRNA2cluster,GCT_Seminoma_Korkola_36
miR-370,miRNA2cluster,GCT_Seminoma_Korkola_38
miR-637,miRNA2cluster,GCT_Seminoma_Korkola_42
miR-149,miRNA2cluster,GCT_Seminoma_Korkola_42
miR-1181,miRNA2cluster,GCT_Seminoma_Korkola_42
miR-455,miRNA2cluster,GCT_Seminoma_Korkola_48
miR-548m,miRNA2cluster,GCT_Seminoma_Korkola_56
miR-499-3p,miRNA2cluster,GCT_Seminoma_Korkola_56
miR-296,miRNA2cluster,GCT_Seminoma_Korkola_69
miR-939,miRNA2cluster,GCT_Seminoma_Korkola_70
miR-181d,miRNA2cluster,GCT_Seminoma_Korkola_85
miR-181a,miRNA2cluster,GCT_Seminoma_Korkola_85
miR-181b,miRNA2cluster,GCT_Seminoma_Korkola_85
miR-181c,miRNA2cluster,GCT_Seminoma_Korkola_85
miR-568,miRNA2cluster,GCT_Seminoma_Korkola_89
miR-1257,miRNA2cluster,GCT_Seminoma_Korkola_89
miR-564,miRNA2cluster,GCT_Seminoma_Korkola_92
miR-548c-3p,miRNA2cluster,GCT_Seminoma_Korkola_95
miR-1283,miRNA2cluster,GCT_Seminoma_Korkola_95
miR-760,miRNA2cluster,GL_Brain_Bredel_72
miR-889,miRNA2cluster,GL_Brain_Bredel_75
miR-1283,miRNA2cluster,GL_Brain_Rickman_1
miR-493,miRNA2cluster,GL_Brain_Rickman_1
miR-653,miRNA2cluster,GL_Brain_Rickman_11
miR-146b-3p,miRNA2cluster,GL_Brain_Rickman_17
miR-125a-3p,miRNA2cluster,GL_Brain_Rickman_34
miR-1207,miRNA2cluster,GL_Brain_Rickman_9
miR-655,miRNA2cluster,GLB_Brain_Sun_18
miR-498,miRNA2cluster,GLB_Brain_Sun_18
miR-1256,miRNA2cluster,GLB_Brain_Sun_37
miR-548c-3p,miRNA2cluster,GLB_Brain_Sun_50
miR-664,miRNA2cluster,GLB_Brain_Sun_50
miR-921,miRNA2cluster,GLB_Brain_Sun_57
miR-939,miRNA2cluster,GLB_Brain_Sun_63
miR-1182,miRNA2cluster,GLB_Brain_Sun_71
miR-140-3p,miRNA2cluster,GLB_Brain_Sun_8
miR-501,miRNA2cluster,GLB_Brain_Sun_8
miR-590-3p,miRNA2cluster,HSCC_Head-Neck_Chung_6
miR-662,miRNA2cluster,HSCC_Head-Neck_Cromer_4
miR-483,miRNA2cluster,ILC_Breast_Radvanyi_11
miR-577,miRNA2cluster,ME_Melanoma_Hoek_26
miR-450b,miRNA2cluster,ML_Melanoma_Talantov_21
miR-1257,miRNA2cluster,ML_Melanoma_Talantov_29
miR-1305,miRNA2cluster,MM_Myeloma_Zhan_10
miR-134,miRNA2cluster,MM_Myeloma_Zhan_16
miR-495,miRNA2cluster,MM_Myeloma_Zhan_17
miR-320e,miRNA2cluster,MM_Myeloma_Zhan_17
miR-320d,miRNA2cluster,MM_Myeloma_Zhan_17
miR-320c,miRNA2cluster,MM_Myeloma_Zhan_17
miR-320b,miRNA2cluster,MM_Myeloma_Zhan_17
miR-320a,miRNA2cluster,MM_Myeloma_Zhan_17
miR-183,miRNA2cluster,MM_Myeloma_Zhan_21
miR-124,miRNA2cluster,MM_Myeloma_Zhan_43
miR-23a,miRNA2cluster,MM_Myeloma_Zhan_43
miR-23b,miRNA2cluster,MM_Myeloma_Zhan_43
miR-9,miRNA2cluster,MM_Myeloma_Zhan_9
miR-185,miRNA2cluster,MM_Myeloma_Zhan_9
miR-203,miRNA2cluster,MPC_Prostate_Dhanasekaran_35
miR-548c-3p,miRNA2cluster,MPM_Mesothelioma_Gordon_21
miR-519e,miRNA2cluster,MPM_Mesothelioma_Gordon_41
miR-381,miRNA2cluster,MPM_Mesothelioma_Gordon_41
miR-561,miRNA2cluster,MPM_Mesothelioma_Gordon_48
miR-606,miRNA2cluster,MPM_Mesothelioma_Gordon_48
miR-605,miRNA2cluster,MPM_Mesothelioma_Gordon_51
miR-376a,miRNA2cluster,MPM_Mesothelioma_Gordon_51
miR-606,miRNA2cluster,MPM_Mesothelioma_Gordon_52
miR-1182,miRNA2cluster,MPM_Mesothelioma_Gordon_53
miR-590-3p,miRNA2cluster,MPM_Mesothelioma_Gordon_56
miR-595,miRNA2cluster,MPM_Mesothelioma_Gordon_56
miR-548ak,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548aj,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548b,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548ah,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548an,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548am,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548al,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548ac,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548ab,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548aa,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548h,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548ag,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548ai,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548ae,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548ad,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548d,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548a,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548c-3p,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548c,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548i,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-548j,miRNA2cluster,MPM_Mesothelioma_Gordon_63
miR-944,miRNA2cluster,MUC_Ovarian_Hendrix_15
miR-340,miRNA2cluster,MUC_Ovarian_Hendrix_15
miR-361-3p,miRNA2cluster,MUC_Ovarian_Hendrix_24
miR-635,miRNA2cluster,MUC_Ovarian_Hendrix_30
miR-217,miRNA2cluster,MUC_Ovarian_Hendrix_44
miR-548c-3p,miRNA2cluster,OD_Brain_Bredel_21
miR-369-3p,miRNA2cluster,OD_Brain_Bredel_21
miR-208a,miRNA2cluster,ODGL_Brain_Sun_10
miR-219-2-3p,miRNA2cluster,ODGL_Brain_Sun_28
miR-1469,miRNA2cluster,ODGL_Brain_Sun_38
miR-217,miRNA2cluster,ODGL_Brain_Sun_50
miR-548c-3p,miRNA2cluster,ODGL_Brain_Sun_50
miR-548k,miRNA2cluster,ODGL_Brain_Sun_7
miR-553,miRNA2cluster,PPC_Prostate_Dhanasekaran_37
miR-18b,miRNA2cluster,PPC_Prostate_Dhanasekaran_41
miR-18a,miRNA2cluster,PPC_Prostate_Dhanasekaran_41
miR-369-3p,miRNA2cluster,PPC_Prostate_Dhanasekaran_41
miR-499a,miRNA2cluster,RCCC_Renal_Lenburg_2
miR-499,miRNA2cluster,RCCC_Renal_Lenburg_2
miR-487b,miRNA2cluster,RCCC_Renal_Lenburg_2
miR-423,miRNA2cluster,SMCL_Lung_Bhattacharjee_20
miR-548n,miRNA2cluster,SMCL_Lung_Bhattacharjee_22
miR-1207,miRNA2cluster,SMCL_Lung_Bhattacharjee_34
miR-302e,miRNA2cluster,SMCL_Lung_Bhattacharjee_47
miR-590-3p,miRNA2cluster,SMCL_Lung_Bhattacharjee_55
miR-340,miRNA2cluster,SMCL_Lung_Bhattacharjee_59
miR-650,miRNA2cluster,SQ_Lung_Bhattacharjee_46
miR-411,miRNA2cluster,SQ_Lung_Bhattacharjee_52
miR-641,miRNA2cluster,SRS_Ovarian_Hendrix_1
miR-409-3p,miRNA2cluster,SRS_Ovarian_Hendrix_1
miR-590-3p,miRNA2cluster,SRS_Ovarian_Hendrix_11
miR-361,miRNA2cluster,SRS_Ovarian_Hendrix_11
miR-325,miRNA2cluster,SRS_Ovarian_Hendrix_26
miR-590-3p,miRNA2cluster,TU_Prostate_Lapointe_1
miR-26b,miRNA2cluster,TU_Prostate_Lapointe_1
miR-26a,miRNA2cluster,TU_Prostate_Lapointe_1
miR-1297,miRNA2cluster,TU_Prostate_Lapointe_1
miR-633,miRNA2cluster,TU_Prostate_Lapointe_38
miR-1264,miRNA2cluster,TU_Prostate_Lapointe_38